match_id,date,player_id,player,home_team,away_team,is_home,season,month,day,hour,week_day,position,target,team,G90P,A90P,s90P,xG90P,xA90P,time,G90T,GC90T,xG90T,xGC90T,G90OT,GC90OT,xG90OT,xGC90OT
14120,2020-09-20,4912,Paolo Faragò,Sassuolo,Cagliari,0,2020,9,20,16,6,DR,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,265,Ragnar Klavan,Sassuolo,Cagliari,0,2020,9,20,16,6,DC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,8030,Sebastian Walukiewicz,Sassuolo,Cagliari,0,2020,9,20,16,6,DC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,6517,Charalampos Lykogiannis,Sassuolo,Cagliari,0,2020,9,20,16,6,DL,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,8856,Razvan Marin,Sassuolo,Cagliari,0,2020,9,20,16,6,DMC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,7953,Nahitan Nández,Sassuolo,Cagliari,0,2020,9,20,16,6,MR,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,1390,Marko Rog,Sassuolo,Cagliari,0,2020,9,20,16,6,MC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,6277,Fabrizio Caligara,Sassuolo,Cagliari,0,2020,9,20,16,6,MC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,1592,João Pedro,Sassuolo,Cagliari,0,2020,9,20,16,6,ML,1.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,1102,Giovanni Simeone,Sassuolo,Cagliari,0,2020,9,20,16,6,FW,3.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,8857,Gabriele Zappa,Sassuolo,Cagliari,0,2020,9,20,16,6,Sub,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,2020-09-20,1397,Fabio Pisacane,Sassuolo,Cagliari,0,2020,9,20,16,6,Sub,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1244,Wojciech Szczesny,Juventus,Sampdoria,1,2020,9,20,18,6,GK,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,2244,Danilo,Juventus,Sampdoria,1,2020,9,20,18,6,DC,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1576,Giorgio Chiellini,Juventus,Sampdoria,1,2020,9,20,18,6,DC,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1287,Leonardo Bonucci,Juventus,Sampdoria,1,2020,9,20,18,6,DC,3.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1089,Juan Cuadrado,Juventus,Sampdoria,1,2020,9,20,18,6,MR,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,5360,Weston McKennie,Juventus,Sampdoria,1,2020,9,20,18,6,MC,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,3291,Adrien Rabiot,Juventus,Sampdoria,1,2020,9,20,18,6,MC,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,5028,Gianluca Frabotta,Juventus,Sampdoria,1,2020,9,20,18,6,ML,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,504,Aaron Ramsey,Juventus,Sampdoria,1,2020,9,20,18,6,AMC,1.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,2371,Cristiano Ronaldo,Juventus,Sampdoria,1,2020,9,20,18,6,FW,4.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,6691,Dejan Kulusevski,Juventus,Sampdoria,1,2020,9,20,18,6,FW,3.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1120,Mattia De Sciglio,Juventus,Sampdoria,1,2020,9,20,18,6,Sub,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1302,Emil Audero,Juventus,Sampdoria,0,2020,9,20,18,6,GK,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,4907,Bartosz Bereszynski,Juventus,Sampdoria,0,2020,9,20,18,6,DR,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1394,Lorenzo Tonelli,Juventus,Sampdoria,0,2020,9,20,18,6,DC,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,7096,Omar Colley,Juventus,Sampdoria,0,2020,9,20,18,6,DC,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,7938,Tommaso Augello,Juventus,Sampdoria,0,2020,9,20,18,6,DL,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,411,Albin Ekdal,Juventus,Sampdoria,0,2020,9,20,18,6,DMC,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1624,Fabio Depaoli,Juventus,Sampdoria,0,2020,9,20,18,6,MR,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1146,Jakub Jankto,Juventus,Sampdoria,0,2020,9,20,18,6,MC,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,7939,Morten Thorsby,Juventus,Sampdoria,0,2020,9,20,18,6,MC,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,6211,Mehdi Leris,Juventus,Sampdoria,0,2020,9,20,18,6,ML,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,2019,Federico Bonazzoli,Juventus,Sampdoria,0,2020,9,20,18,6,FW,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1569,Valerio Verre,Juventus,Sampdoria,0,2020,9,20,18,6,Sub,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,8859,Mikkel Damsgaard,Juventus,Sampdoria,0,2020,9,20,18,6,Sub,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,845,Maya Yoshida,Juventus,Sampdoria,0,2020,9,20,18,6,Sub,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,1230,Fabio Quagliarella,Juventus,Sampdoria,0,2020,9,20,18,6,Sub,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,2020-09-20,952,Gastón Ramírez,Juventus,Sampdoria,0,2020,9,20,18,6,Sub,0.0,Sampdoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1116,Gianluigi Donnarumma,AC Milan,Bologna,1,2020,9,21,18,0,GK,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1574,Davide Calabria,AC Milan,Bologna,1,2020,9,21,18,0,DR,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,4699,Simon Kjaer,AC Milan,Bologna,1,2020,9,21,18,0,DC,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,4920,Matteo Gabbia,AC Milan,Bologna,1,2020,9,21,18,0,DC,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,2547,Theo Hernández,AC Milan,Bologna,1,2020,9,21,18,0,DL,1.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1489,Franck Kessié,AC Milan,Bologna,1,2020,9,21,18,0,DMC,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,6981,Ismael Bennacer,AC Milan,Bologna,1,2020,9,21,18,0,DMC,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,2303,Samu Castillejo,AC Milan,Bologna,1,2020,9,21,18,0,AMR,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,189,Hakan Calhanoglu,AC Milan,Bologna,1,2020,9,21,18,0,AMC,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1852,Ante Rebic,AC Milan,Bologna,1,2020,9,21,18,0,AML,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1741,Zlatan Ibrahimovic,AC Milan,Bologna,1,2020,9,21,18,0,FW,6.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,6421,Brahim Diaz,AC Milan,Bologna,1,2020,9,21,18,0,Sub,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,7919,Léo Duarte,AC Milan,Bologna,1,2020,9,21,18,0,Sub,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,8297,Alexis Saelemaekers,AC Milan,Bologna,1,2020,9,21,18,0,Sub,0.0,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1305,Lukasz Skorupski,AC Milan,Bologna,0,2020,9,21,18,0,GK,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1193,Lorenzo De Silvestri,AC Milan,Bologna,0,2020,9,21,18,0,DR,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1140,Danilo,AC Milan,Bologna,0,2020,9,21,18,0,DC,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,7931,Takehiro Tomiyasu,AC Milan,Bologna,0,2020,9,21,18,0,DC,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,6971,Mitchell Dijks,AC Milan,Bologna,0,2020,9,21,18,0,DL,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,8252,Nicolás Domínguez,AC Milan,Bologna,0,2020,9,21,18,0,DMC,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,7933,Jerdy Schouten,AC Milan,Bologna,0,2020,9,21,18,0,DMC,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,6160,Riccardo Orsolini,AC Milan,Bologna,0,2020,9,21,18,0,AMR,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1810,Roberto Soriano,AC Milan,Bologna,0,2020,9,21,18,0,AMC,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,6512,Musa Barrow,AC Milan,Bologna,0,2020,9,21,18,0,AML,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1518,Rodrigo Palacio,AC Milan,Bologna,0,2020,9,21,18,0,FW,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,7934,Andreas Skov Olsen,AC Milan,Bologna,0,2020,9,21,18,0,Sub,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,2020-09-21,1826,Nicola Sansone,AC Milan,Bologna,0,2020,9,21,18,0,Sub,0.0,Bologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14123,2020-09-26,3301,Salvatore Sirigu,Torino,Atalanta,1,2020,9,26,13,5,GK,0.0,Torino,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,8819,Mergim Vojvoda,Torino,Atalanta,1,2020,9,26,13,5,DR,1.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,6960,Bremer,Torino,Atalanta,1,2020,9,26,13,5,DC,0.0,Torino,0.0,0.0,1.0,0.0451332256197929,0.0,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,3387,Nicolas N&#039;Koulou,Torino,Atalanta,1,2020,9,26,13,5,DC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1400,Nicola Murru,Torino,Atalanta,1,2020,9,26,13,5,DL,0.0,Torino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,3739,Soualiho Meité,Torino,Atalanta,1,2020,9,26,13,5,MC,0.0,Torino,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1226,Karol Linetty,Torino,Atalanta,1,2020,9,26,13,5,MC,0.0,Torino,0.0,0.0,0.0,0.0,0.4254106879234314,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1099,Tomás Rincón,Torino,Atalanta,1,2020,9,26,13,5,MC,1.0,Torino,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,5091,Alex Berenguer,Torino,Atalanta,1,2020,9,26,13,5,AMC,0.0,Torino,0.0,0.0,1.25,0.5111417174339293,0.0,72.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1186,Andrea Belotti,Torino,Atalanta,1,2020,9,26,13,5,FW,6.0,Torino,0.0,0.0,2.0,0.0807496905326843,0.0,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1642,Simone Zaza,Torino,Atalanta,1,2020,9,26,13,5,FW,0.0,Torino,0.0,0.0,2.0,0.0841419622302055,0.0,90.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1445,Simone Verdi,Torino,Atalanta,1,2020,9,26,13,5,Sub,0.0,Torino,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1537,Sasa Lukic,Torino,Atalanta,1,2020,9,26,13,5,Sub,0.0,Torino,0.0,0.0,0.0,0.0,0.1643637381494045,18.0,0.0,1.0,0.617878,2.35462,0.0,0.0,0.0,0.0
14123,2020-09-26,1501,Marco Sportiello,Torino,Atalanta,0,2020,9,26,13,5,GK,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1486,Mattia Caldara,Torino,Atalanta,0,2020,9,26,13,5,DC,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,8475,Bosko Sutalo,Torino,Atalanta,0,2020,9,26,13,5,DC,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1484,Rafael Toloi,Torino,Atalanta,0,2020,9,26,13,5,DC,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,4941,Hans Hateboer,Torino,Atalanta,0,2020,9,26,13,5,MR,3.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1710,Marten de Roon,Torino,Atalanta,0,2020,9,26,13,5,MC,3.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1488,Remo Freuler,Torino,Atalanta,0,2020,9,26,13,5,MC,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,6155,Robin Gosens,Torino,Atalanta,0,2020,9,26,13,5,ML,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1491,Alejandro Gomez,Torino,Atalanta,0,2020,9,26,13,5,AMC,5.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1229,Luis Muriel,Torino,Atalanta,0,2020,9,26,13,5,FW,4.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,1148,Duván Zapata,Torino,Atalanta,0,2020,9,26,13,5,FW,1.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,4733,José Luis Palomino,Torino,Atalanta,0,2020,9,26,13,5,Sub,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14123,2020-09-26,7947,Ruslan Malinovskiy,Torino,Atalanta,0,2020,9,26,13,5,Sub,0.0,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617878,2.35462
14124,2020-09-26,3927,Alessio Cragno,Cagliari,Lazio,1,2020,9,26,16,5,GK,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,4912,Paolo Faragò,Cagliari,Lazio,1,2020,9,26,16,5,DR,0.0,Cagliari,0.0,0.0,1.0,0.0587697327136993,0.1187036857008934,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,265,Ragnar Klavan,Cagliari,Lazio,1,2020,9,26,16,5,DC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.053815712453797314,48.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,8030,Sebastian Walukiewicz,Cagliari,Lazio,1,2020,9,26,16,5,DC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,6517,Charalampos Lykogiannis,Cagliari,Lazio,1,2020,9,26,16,5,DL,0.0,Cagliari,0.0,0.0,1.0,0.0337691605091095,0.0,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,8856,Razvan Marin,Cagliari,Lazio,1,2020,9,26,16,5,MC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,78.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,7953,Nahitan Nández,Cagliari,Lazio,1,2020,9,26,16,5,MC,0.0,Cagliari,0.0,0.0,2.0,0.0767680779099464,0.0,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,1390,Marko Rog,Cagliari,Lazio,1,2020,9,26,16,5,MC,0.0,Cagliari,0.0,0.0,0.0,0.0,0.03296040500012724,78.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,6672,Riccardo Sottil,Cagliari,Lazio,1,2020,9,26,16,5,FWR,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,1102,Giovanni Simeone,Cagliari,Lazio,1,2020,9,26,16,5,FW,0.0,Cagliari,1.0,0.0,3.0,0.7618569135665894,0.0,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,1592,João Pedro,Cagliari,Lazio,1,2020,9,26,16,5,FWL,0.0,Cagliari,0.0,1.0,1.0,0.028565684333443603,0.673194944858551,90.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,6277,Fabrizio Caligara,Cagliari,Lazio,1,2020,9,26,16,5,Sub,0.0,Cagliari,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1.0,0.95973,2.0285,0.0,0.0,0.0,0.0
14124,2020-09-26,1214,Thomas Strakosha,Cagliari,Lazio,0,2020,9,26,16,5,GK,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1542,Stefan Radu,Cagliari,Lazio,0,2020,9,26,16,5,DC,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1204,Patric,Cagliari,Lazio,0,2020,9,26,16,5,DC,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1463,Francesco Acerbi,Cagliari,Lazio,0,2020,9,26,16,5,DC,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,6180,Manuel Lazzari,Cagliari,Lazio,0,2020,9,26,16,5,DMR,3.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,6176,Adam Marusic,Cagliari,Lazio,0,2020,9,26,16,5,DML,1.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1219,Luis Alberto,Cagliari,Lazio,0,2020,9,26,16,5,MC,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,475,Lucas Leiva,Cagliari,Lazio,0,2020,9,26,16,5,MC,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1543,Sergej Milinkovic-Savic,Cagliari,Lazio,0,2020,9,26,16,5,MC,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1809,Joaquín Correa,Cagliari,Lazio,0,2020,9,26,16,5,FW,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,1209,Ciro Immobile,Cagliari,Lazio,0,2020,9,26,16,5,FW,3.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,2437,Gonzalo Escalante,Cagliari,Lazio,0,2020,9,26,16,5,Sub,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
14124,2020-09-26,2116,Felipe Caicedo,Cagliari,Lazio,0,2020,9,26,16,5,Sub,0.0,Lazio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95973,2.0285
