match_id,date,player_id,player,home_team,away_team,is_home,season,month,day,hour,week_day,position,target
16756,2021-08-21,8830,Ivor Pandur,Verona,Sassuolo,1,2021,8,21,16,5,GK,0.0
16756,2021-08-21,1370,Federico Ceccherini,Verona,Sassuolo,1,2021,8,21,16,5,DC,0.0
16756,2021-08-21,7923,Pawel Dawidowicz,Verona,Sassuolo,1,2021,8,21,16,5,DC,0.0
16756,2021-08-21,7092,Koray Günter,Verona,Sassuolo,1,2021,8,21,16,5,DC,0.0
16756,2021-08-21,8829,Nicolò Casale,Verona,Sassuolo,1,2021,8,21,16,5,DMR,0.0
16756,2021-08-21,1106,Darko Lazovic,Verona,Sassuolo,1,2021,8,21,16,5,DML,1.0
16756,2021-08-21,5103,Martin Hongla,Verona,Sassuolo,1,2021,8,21,16,5,MC,0.0
16756,2021-08-21,1098,Miguel Veloso,Verona,Sassuolo,1,2021,8,21,16,5,MC,0.0
16756,2021-08-21,6208,Antonin Barak,Verona,Sassuolo,1,2021,8,21,16,5,AMC,0.0
16756,2021-08-21,1958,Mattia Zaccagni,Verona,Sassuolo,1,2021,8,21,16,5,AMC,6.0
16756,2021-08-21,1425,Nikola Kalinic,Verona,Sassuolo,1,2021,8,21,16,5,FW,0.0
16756,2021-08-21,5996,Adrien Tameze,Verona,Sassuolo,1,2021,8,21,16,5,Sub,0.0
16756,2021-08-21,8035,Samuel Di Carmine,Verona,Sassuolo,1,2021,8,21,16,5,Sub,0.0
16756,2021-08-21,9071,Matteo Cancellieri,Verona,Sassuolo,1,2021,8,21,16,5,Sub,0.0
16756,2021-08-21,1460,Andrea Consigli,Verona,Sassuolo,0,2021,8,21,16,5,GK,0.0
16756,2021-08-21,257,Jeremy Toljan,Verona,Sassuolo,0,2021,8,21,16,5,DR,0.0
16756,2021-08-21,1395,Vlad Chiriches,Verona,Sassuolo,0,2021,8,21,16,5,DC,0.0
16756,2021-08-21,1354,Gianmarco Ferrari,Verona,Sassuolo,0,2021,8,21,16,5,DC,0.0
16756,2021-08-21,6312,Rogerio,Verona,Sassuolo,0,2021,8,21,16,5,DL,0.0
16756,2021-08-21,4981,Davide Frattesi,Verona,Sassuolo,0,2021,8,21,16,5,DMC,0.0
16756,2021-08-21,3772,Maxime Lopez,Verona,Sassuolo,0,2021,8,21,16,5,DMC,0.0
16756,2021-08-21,1233,Filip Djuricic,Verona,Sassuolo,0,2021,8,21,16,5,AMR,4.0
16756,2021-08-21,7500,Giacomo Raspadori,Verona,Sassuolo,0,2021,8,21,16,5,AMC,3.0
16756,2021-08-21,3544,Jeremie Boga,Verona,Sassuolo,0,2021,8,21,16,5,AML,1.0
16756,2021-08-21,6980,Francesco Caputo,Verona,Sassuolo,0,2021,8,21,16,5,FW,1.0
16756,2021-08-21,6986,Hamed Junior Traore,Verona,Sassuolo,0,2021,8,21,16,5,Sub,3.0
16757,2021-08-21,1505,Samir Handanovic,Inter,Genoa,1,2021,8,21,16,5,GK,0.0
16757,2021-08-21,1223,Milan Skriniar,Inter,Genoa,1,2021,8,21,16,5,DC,3.0
16757,2021-08-21,4939,Alessandro Bastoni,Inter,Genoa,1,2021,8,21,16,5,DC,0.0
16757,2021-08-21,1541,Stefan de Vrij,Inter,Genoa,1,2021,8,21,16,5,DC,0.0
16757,2021-08-21,557,Matteo Darmian,Inter,Genoa,1,2021,8,21,16,5,DMR,0.0
16757,2021-08-21,448,Ivan Perisic,Inter,Genoa,1,2021,8,21,16,5,DML,0.0
16757,2021-08-21,1511,Marcelo Brozovic,Inter,Genoa,1,2021,8,21,16,5,MC,0.0
16757,2021-08-21,1409,Nicolò Barella,Inter,Genoa,1,2021,8,21,16,5,MC,1.0
16757,2021-08-21,189,Hakan Calhanoglu,Inter,Genoa,1,2021,8,21,16,5,MC,4.0
16757,2021-08-21,1465,Stefano Sensi,Inter,Genoa,1,2021,8,21,16,5,AMC,0.0
16757,2021-08-21,1253,Edin Dzeko,Inter,Genoa,1,2021,8,21,16,5,FW,4.0
16757,2021-08-21,1324,Federico Dimarco,Inter,Genoa,1,2021,8,21,16,5,Sub,0.0
16757,2021-08-21,222,Arturo Vidal,Inter,Genoa,1,2021,8,21,16,5,Sub,4.0
16757,2021-08-21,3301,Salvatore Sirigu,Inter,Genoa,0,2021,8,21,16,5,GK,0.0
16757,2021-08-21,1114,Davide Biraschi,Inter,Genoa,0,2021,8,21,16,5,DC,0.0
16757,2021-08-21,3065,Domenico Criscito,Inter,Genoa,0,2021,8,21,16,5,DC,0.0
16757,2021-08-21,4897,Zinho Vanheusden,Inter,Genoa,0,2021,8,21,16,5,DC,0.0
16757,2021-08-21,1296,Stefano Sturaro,Inter,Genoa,0,2021,8,21,16,5,MR,0.0
16757,2021-08-21,1430,Milan Badelj,Inter,Genoa,0,2021,8,21,16,5,MC,0.0
16757,2021-08-21,7411,Nicolo Rovella,Inter,Genoa,0,2021,8,21,16,5,MC,0.0
16757,2021-08-21,9841,Andrea Cambiaso,Inter,Genoa,0,2021,8,21,16,5,ML,0.0
16757,2021-08-21,5509,Hernani,Inter,Genoa,0,2021,8,21,16,5,AMC,0.0
16757,2021-08-21,9550,Yayah Kallon,Inter,Genoa,0,2021,8,21,16,5,FW,0.0
16757,2021-08-21,1115,Goran Pandev,Inter,Genoa,0,2021,8,21,16,5,FW,0.0
16757,2021-08-21,4959,Filippo Melegoni,Inter,Genoa,0,2021,8,21,16,5,Sub,0.0
16757,2021-08-21,1898,Stefano Sabelli,Inter,Genoa,0,2021,8,21,16,5,Sub,0.0
16757,2021-08-21,8589,Flavio Junior Bianchi,Inter,Genoa,0,2021,8,21,16,5,Sub,0.0
16757,2021-08-21,1997,Andrea Favilli,Inter,Genoa,0,2021,8,21,16,5,Sub,0.0
16757,2021-08-21,9842,Laurens Serpe,Inter,Genoa,0,2021,8,21,16,5,Sub,0.0
16758,2021-08-21,6167,Vanja Milinkovic-Savic,Torino,Atalanta,1,2021,8,21,18,5,GK,0.0
16758,2021-08-21,3550,Koffi Djidji,Torino,Atalanta,1,2021,8,21,18,5,DC,0.0
16758,2021-08-21,6960,Bremer,Torino,Atalanta,1,2021,8,21,18,5,DC,0.0
16758,2021-08-21,308,Ricardo Rodríguez,Torino,Atalanta,1,2021,8,21,18,5,DC,0.0
16758,2021-08-21,7472,Wilfried Stephane Singo,Torino,Atalanta,1,2021,8,21,18,5,DMR,0.0
16758,2021-08-21,725,Ola Aina,Torino,Atalanta,1,2021,8,21,18,5,DML,0.0
16758,2021-08-21,3821,Rolando Mandragora,Torino,Atalanta,1,2021,8,21,18,5,MC,0.0
16758,2021-08-21,1537,Sasa Lukic,Torino,Atalanta,1,2021,8,21,18,5,MC,0.0
16758,2021-08-21,1226,Karol Linetty,Torino,Atalanta,1,2021,8,21,18,5,FWR,1.0
16758,2021-08-21,2217,Antonio Sanabria,Torino,Atalanta,1,2021,8,21,18,5,FW,0.0
16758,2021-08-21,1577,Marko Pjaca,Torino,Atalanta,1,2021,8,21,18,5,FWL,0.0
16758,2021-08-21,1445,Simone Verdi,Torino,Atalanta,1,2021,8,21,18,5,Sub,0.0
16758,2021-08-21,1096,Armando Izzo,Torino,Atalanta,1,2021,8,21,18,5,Sub,0.0
16758,2021-08-21,1186,Andrea Belotti,Torino,Atalanta,1,2021,8,21,18,5,Sub,3.0
16758,2021-08-21,1099,Tomás Rincón,Torino,Atalanta,1,2021,8,21,18,5,Sub,0.0
16758,2021-08-21,7095,Juan Musso,Torino,Atalanta,0,2021,8,21,18,5,GK,0.0
16758,2021-08-21,7416,Merih Demiral,Torino,Atalanta,0,2021,8,21,18,5,DC,0.0
16758,2021-08-21,1927,Berat Gjimshiti,Torino,Atalanta,0,2021,8,21,18,5,DC,0.0
16758,2021-08-21,4733,José Luis Palomino,Torino,Atalanta,0,2021,8,21,18,5,DC,0.0
16758,2021-08-21,9233,Joakim Maehle,Torino,Atalanta,0,2021,8,21,18,5,DMR,0.0
16758,2021-08-21,6155,Robin Gosens,Torino,Atalanta,0,2021,8,21,18,5,DML,0.0
16758,2021-08-21,1134,Mario Pasalic,Torino,Atalanta,0,2021,8,21,18,5,MC,1.0
16758,2021-08-21,7013,Matteo Pessina,Torino,Atalanta,0,2021,8,21,18,5,MC,0.0
16758,2021-08-21,7947,Ruslan Malinovskiy,Torino,Atalanta,0,2021,8,21,18,5,AMC,0.0
16758,2021-08-21,1426,Josip Ilicic,Torino,Atalanta,0,2021,8,21,18,5,AMC,1.0
16758,2021-08-21,1229,Luis Muriel,Torino,Atalanta,0,2021,8,21,18,5,FW,3.0
16758,2021-08-21,8870,Sam Lammers,Torino,Atalanta,0,2021,8,21,18,5,Sub,0.0
16758,2021-08-21,2711,Aleksey Miranchuk,Torino,Atalanta,0,2021,8,21,18,5,Sub,0.0
16759,2021-08-21,8858,Guglielmo Vicario,Empoli,Lazio,1,2021,8,21,18,5,GK,0.0
16759,2021-08-21,9849,Petar Stojanovic,Empoli,Lazio,1,2021,8,21,18,5,DR,0.0
16759,2021-08-21,1971,Simone Romagnoli,Empoli,Lazio,1,2021,8,21,18,5,DC,0.0
